comment;sentiment;simple_comment;stemm_comment;lemma_comment
C'est ma deuxième visite au Lucas-Carton d'après la période Senderens. La première fois j'écrivais que c'était presque très bien et que le temps permettrait au jeune chef de corriger ce qui devait l'être pour accéder au très haut niveau. Sauf que cette fois-ci c'est l'inverse...Plus;Positive;['visite', 'lucas', 'carton', 'période', 'senderens', 'fois', 'écrivais', 'presque', 'très', 'bien', 'temps', 'permettrait', 'jeune', 'chef', 'corriger', 'devait', 'accéder', 'très', 'haut', 'niveau', 'fois', 'inverse', 'plus'];['visit', 'luc', 'carton', 'périod', 'senderen', 'fois', 'écriv', 'presqu', 'tres', 'bien', 'temp', 'permettr', 'jeun', 'chef', 'corrig', 'dev', 'acced', 'tres', 'haut', 'niveau', 'fois', 'invers', 'plus'];['visite', 'lucas', 'carton', 'période', 'senderen', 'fois', 'écrire', 'presque', 'très', 'bien', 'temps', 'permettre', 'jeune', 'chef', 'corriger', 'devoir', 'accéder', 'très', 'haut', 'niveau', 'fois', 'inverse', 'plus']
2 mois que nous nous léchions les babines a l'idée d'aller diner au Sur Mesure. L'arrivée au Mandarin est splendide le cadre est superbe l'endroit très prometteur. Le choix devait etre le bon. Les premières personnes qui nous accueillent sont très aimables peut etre un...Plus;Negative;['mois', 'léchions', 'babines', 'idée', 'aller', 'diner', 'mesure', 'arrivée', 'mandarin', 'splendide', 'cadre', 'superbe', 'endroit', 'très', 'prometteur', 'choix', 'devait', 'bon', 'premières', 'personnes', 'accueillent', 'très', 'aimables', 'plus'];['mois', 'léchion', 'babin', 'idé', 'aller', 'din', 'mesur', 'arriv', 'mandarin', 'splendid', 'cadr', 'superb', 'endroit', 'tres', 'prometteur', 'choix', 'dev', 'bon', 'premi', 'person', 'accueillent', 'tres', 'aimabl', 'plus'];['mois', 'lécher', 'babine', 'idée', 'aller', 'diner', 'mesure', 'arrivée', 'mandarin', 'splendide', 'cadre', 'superbe', 'endroit', 'très', 'prometteur', 'choix', 'devoir', 'bon', 'premier', 'personne', 'accueillir', 'très', 'aimable', 'plus']
Le menu dégustation à 85 € poisson et viande mais petites portions. Bon et raffiné. Belle surprise pour le dessert à la poire. Peut-être un peu cher dans l'ensemble.;Positive;['menu', 'dégustation', 'poisson', 'viande', 'petites', 'portions', 'bon', 'raffiné', 'belle', 'surprise', 'dessert', 'poire', 'cher', 'ensemble'];['menu', 'dégust', 'poisson', 'viand', 'petit', 'portion', 'bon', 'raffin', 'bel', 'surpris', 'dessert', 'poir', 'cher', 'ensembl'];['menu', 'dégustation', 'poisson', 'viande', 'petit', 'portion', 'bon', 'raffiné', 'bel', 'surprise', 'dessert', 'poire', 'peut-être', 'cher', 'ensemble']
L'expérience de dégustation gastronomique et de menu surprise est sympa. Par contre les associations de produits pas toujours réussies la cuisine n'est pas aussi fine qu'on espère. Certes il y a des produits exotiques surprenants mais faut-il encore que ce soit bien maîtrisé. Pour le...Plus;Negative;['expérience', 'dégustation', 'gastronomique', 'menu', 'surprise', 'sympa', 'contre', 'associations', 'produits', 'pas', 'réussies', 'cuisine', 'ne', 'pas', 'fine', 'qu', 'espère', 'produits', 'exotiques', 'surprenants', 'faut', 'bien', 'maîtrisé', 'plus'];['expérient', 'dégust', 'gastronom', 'menu', 'surpris', 'symp', 'contr', 'associ', 'produit', 'pas', 'réuss', 'cuisin', 'ne', 'pas', 'fin', 'qu', 'esper', 'produit', 'exot', 'surpren', 'faut', 'bien', 'maîtris', 'plus'];['expérience', 'dégustation', 'gastronomique', 'menu', 'surprise', 'sympa', 'contre', 'association', 'produit', 'pas', 'réussir', 'cuisine', 'ne', 'pas', 'fin', 'espérer', 'produit', 'exotique', 'surprenant', 'falloir', 'il', 'bien', 'maîtriser', 'plus']
Nous y sommes allés pour fêter nos 3 ans avec ma conjointe le service est impeccable les conseils du chef ont été parfait nous avons passé un très bon moment dans ce restaurant. La cuisine goûteuse et la vue sur la tour Eiffel font de...Plus;Positive;['sommes', 'allés', 'fêter', 'ans', 'conjointe', 'service', 'impeccable', 'conseils', 'chef', 'parfait', 'passé', 'très', 'bon', 'moment', 'restaurant', 'cuisine', 'goûteuse', 'vue', 'tour', 'eiffel', 'plus'];['somm', 'allé', 'fêt', 'an', 'conjoint', 'servic', 'impecc', 'conseil', 'chef', 'parf', 'pass', 'tres', 'bon', 'moment', 'restaur', 'cuisin', 'goûteux', 'vu', 'tour', 'eiffel', 'plus'];['être', 'aller', 'fêter', 'an', 'conjoint', 'service', 'impeccable', 'conseil', 'chef', 'parfait', 'passer', 'très', 'bon', 'moment', 'restaurant', 'cuisine', 'goûteux', 'vue', 'tour', 'eiffel', 'plus']
J’y vais régulièrement pour différentes occasions. C’est toujours excellent et cela fait l’humanité à chaque fois.;Positive;['régulièrement', 'occasions', 'excellent', 'humanité', 'fois'];['réguli', 'occas', 'excellent', 'human', 'fois'];['régulièrement', 'occasion', 'excellent', 'humanité', 'fois']
Déjeuner excellent avec des associations surprenantes et justes !! Le personnel est très accueillant et très attentionné. À faire et à refaire !Plus;Positive;['déjeuner', 'excellent', 'associations', 'surprenantes', 'justes', 'personnel', 'très', 'accueillant', 'très', 'attentionné', 'faire', 'refaire', 'plus'];['déjeun', 'excellent', 'associ', 'surpren', 'just', 'personnel', 'tres', 'accueil', 'tres', 'attention', 'fair', 'refair', 'plus'];['déjeuner', 'excellent', 'association', 'surprenant', 'juste', 'personnel', 'très', 'accueillant', 'très', 'attentionné', 'faire', 'refaire', 'plus']
Une excellente cuisine française dans un petit resto. Le soir j'ai dîné au restaurant était étonnamment vide. C'était agréable de pouvoir voir les serveurs communiquer directement avec le chef. Le service était correct mais pas exceptionnel.;Positive;['excellente', 'cuisine', 'française', 'petit', 'resto', 'soir', 'dîné', 'restaurant', 'étonnamment', 'vide', 'agréable', 'pouvoir', 'voir', 'serveurs', 'communiquer', 'chef', 'service', 'correct', 'pas', 'exceptionnel'];['excellent', 'cuisin', 'français', 'pet', 'resto', 'soir', 'dîn', 'restaur', 'éton', 'vid', 'agréabl', 'pouvoir', 'voir', 'serveur', 'communiqu', 'chef', 'servic', 'correct', 'pas', 'exceptionnel'];['excellent', 'cuisine', 'français', 'petit', 'restaurant', 'soir', 'dîner', 'restaurant', 'étonnamment', 'vide', 'agréable', 'pouvoir', 'voir', 'serveur', 'communiquer', 'chef', 'service', 'correct', 'pas', 'exceptionnel']
Excellente cuisine un accueil sympathique et une vraie passion à communiquer aux gourmets ! Moment de bonheur partagé;Positive;['excellente', 'cuisine', 'accueil', 'sympathique', 'vraie', 'passion', 'communiquer', 'gourmets', 'moment', 'bonheur', 'partagé'];['excellent', 'cuisin', 'accueil', 'sympath', 'vrai', 'passion', 'communiqu', 'gourmet', 'moment', 'bonheur', 'partag'];['excellent', 'cuisine', 'accueil', 'sympathique', 'vrai', 'passion', 'communiquer', 'gourmet', 'moment', 'bonheur', 'partager']
Nous y sommes allés à plusieurs reprises. Que ce soit les hamburgers les pizzas les autres plats ou les desserts nous ne sommes jamais déçus. Quantités généreuses et bonnes saveurs nous recommandons !;Positive;['sommes', 'allés', 'reprises', 'hamburgers', 'pizzas', 'plats', 'desserts', 'ne', 'sommes', 'jamais', 'déçus', 'quantités', 'généreuses', 'bonnes', 'saveurs', 'recommandons'];['somm', 'allé', 'repris', 'hamburger', 'pizz', 'plat', 'dessert', 'ne', 'somm', 'jam', 'déçus', 'quantit', 'géner', 'bon', 'saveur', 'recommandon'];['être', 'aller', 'reprise', 'hamburger', 'pizza', 'plat', 'dessert', 'ne', 'être', 'jamais', 'décevoir', 'quantité', 'généreux', 'bon', 'saveur', 'recommander']
De passage à Paris et voulant nous faire une brasserie typique parisienne nous nous sommes arrêté au grand Colbert Bel endroit bonne nourriture et service impeccable Un excellent moment;Positive;['passage', 'paris', 'voulant', 'faire', 'brasserie', 'typique', 'parisienne', 'sommes', 'arrêté', 'grand', 'colbert', 'bel', 'endroit', 'bonne', 'nourriture', 'service', 'impeccable', 'excellent', 'moment'];['passag', 'paris', 'voul', 'fair', 'brasser', 'typiqu', 'parisien', 'somm', 'arrêt', 'grand', 'colbert', 'bel', 'endroit', 'bon', 'nourritur', 'servic', 'impecc', 'excellent', 'moment'];['passage', 'pari', 'vouloir', 'faire', 'brasserie', 'typique', 'parisien', 'être', 'arrêter', 'grand', 'colbert', 'bel', 'endroit', 'bon', 'nourriture', 'service', 'impeccable', 'excellent', 'moment']
Diner de groupe qui a été une surprise fort désagréable. Le gérant était assez sympathique mais surtout très imbu de sa personne et de ses prestations qui je peux vous l’assurer n’étaient pas à la hauteur. La quantité était très insuffisante et certainement pas pour...Plus;Negative;['diner', 'groupe', 'surprise', 'fort', 'désagréable', 'gérant', 'sympathique', 'très', 'imbu', 'prestations', 'assurer', 'pas', 'hauteur', 'quantité', 'très', 'insuffisante', 'certainement', 'pas', 'plus'];['din', 'group', 'surpris', 'fort', 'désagré', 'ger', 'sympath', 'tres', 'imbu', 'prestat', 'assur', 'pas', 'hauteur', 'quantit', 'tres', 'insuffis', 'certain', 'pas', 'plus'];['diner', 'groupe', 'surprise', 'fort', 'désagréable', 'gérant', 'sympathique', 'très', 'imbu', 'prestation', 'assurer', 'pas', 'hauteur', 'quantité', 'très', 'insuffisant', 'certainement', 'pas', 'plus']
Cuisine de haute tenue réalisée avec d'excellents produits. Menu dégustation d'un bon rapport qualité/prix. Courte carte des vins bien composée. Goûtez au rhum arrangé au faham fameux ! Tout serait parfait si quelques grignotteries étaient servies avec l'apéritif désespérément sec et si les toilettes étaient...Plus;Positive;['cuisine', 'haute', 'tenue', 'réalisée', 'excellents', 'produits', 'menu', 'dégustation', 'bon', 'rapport', 'qualité', 'prix', 'courte', 'carte', 'vins', 'bien', 'composée', 'goûtez', 'rhum', 'arrangé', 'faham', 'fameux', 'parfait', 'grignotteries', 'servies', 'apéritif', 'désespérément', 'sec', 'toilettes', 'plus'];['cuisin', 'haut', 'tenu', 'réalis', 'excellent', 'produit', 'menu', 'dégust', 'bon', 'rapport', 'qualit', 'prix', 'court', 'cart', 'vin', 'bien', 'compos', 'goût', 'rhum', 'arrang', 'faham', 'fameux', 'parf', 'grignotter', 'serv', 'apérit', 'désesper', 'sec', 'toilet', 'plus'];['cuisine', 'haut', 'tenue', 'réaliser', 'excellent', 'produit', 'menu', 'dégustation', 'bon', 'rapport', 'qualité', 'prix', 'court', 'carte', 'vin', 'bien', 'composer', 'goûtez', 'rhum', 'arranger', 'faham', 'fameux', 'parfait', 'grignotterie', 'servir', 'apéritif', 'désespérément', 'sec', 'toilette', 'plus']
Pour une 2 eme visite dans ce restaurant pour fêter un anniversaire avec mes enfants nous avons été très déçus de la qualité de la cuisine proposée presque indigne d' un établissement de cette réputation! Il n'y aura pas de 3 eme fois. Nous n'...Plus;Negative;['eme', 'visite', 'restaurant', 'fêter', 'anniversaire', 'enfants', 'très', 'déçus', 'qualité', 'cuisine', 'proposée', 'presque', 'indigne', 'établissement', 'réputation', 'ne', 'pas', 'eme', 'fois', 'ne', 'plus'];['eme', 'visit', 'restaur', 'fêt', 'anniversair', 'enfant', 'tres', 'déçus', 'qualit', 'cuisin', 'propos', 'presqu', 'indign', 'établ', 'réput', 'ne', 'pas', 'eme', 'fois', 'ne', 'plus'];['em', 'visite', 'restaurant', 'fêter', 'anniversaire', 'enfant', 'très', 'décevoir', 'qualité', 'cuisine', 'proposer', 'presque', 'indigne', 'établissement', 'réputation', 'ne', 'pas', 'em', 'fois', 'ne', 'plus']
Menu à 36 euros 2 entrées 1 plat un dessert de très beaux produits cuisinés avec finesse et raffinement un régal pour les papilles et aussi pour les yeux . Le service est parfait et on prend le temps de vous expliquer ce qu'il y...Plus;Positive;['menu', 'euros', 'entrées', 'plat', 'dessert', 'très', 'beaux', 'produits', 'cuisinés', 'finesse', 'raffinement', 'régal', 'papilles', 'yeux', 'service', 'parfait', 'prend', 'temps', 'expliquer', 'qu', 'plus'];['menu', 'euros', 'entré', 'plat', 'dessert', 'tres', 'beau', 'produit', 'cuisin', 'finess', 'raffin', 'régal', 'papill', 'yeux', 'servic', 'parf', 'prend', 'temp', 'expliqu', 'qu', 'plus'];['menu', 'euro', 'entrée', 'plat', 'dessert', 'très', 'beal', 'produit', 'cuisiner', 'finesse', 'raffinement', 'régal', 'papille', 'oeil', 'service', 'parfait', 'prendre', 'temps', 'expliquer', 'plus']
C'est très bien situé mais le service est très mauvais. Les serveurs ne connaissent pas l'anglais (juste à côté des champions) et ils ne sont pas très serviables. Les fruits de mer sont très frais mais les assiettes ne sont pas aussi salées. Est très...Plus;Positive;['très', 'bien', 'situé', 'service', 'très', 'mauvais', 'serveurs', 'ne', 'connaissent', 'pas', 'anglais', 'côté', 'champions', 'ne', 'pas', 'très', 'serviables', 'fruits', 'mer', 'très', 'frais', 'assiettes', 'ne', 'pas', 'salées', 'très', 'plus'];['tres', 'bien', 'situ', 'servic', 'tres', 'mauv', 'serveur', 'ne', 'connaissent', 'pas', 'anglais', 'côt', 'champion', 'ne', 'pas', 'tres', 'serviabl', 'fruit', 'mer', 'tres', 'frais', 'assiet', 'ne', 'pas', 'sal', 'tres', 'plus'];['très', 'bien', 'situé', 'service', 'très', 'mauvais', 'serveur', 'ne', 'connaître', 'pas', 'anglais', 'côté', 'champion', 'ne', 'pas', 'très', 'serviable', 'fruit', 'mer', 'très', 'frais', 'assiette', 'ne', 'pas', 'salé', 'très', 'plus']
Bien sûr tout est délicat  le service  la beauté de l assiette et très bon aussi mais pas de surprise en rapport avec le prix . Pour avoir découvert d autres grandes tables. De plus pour un menu déjà à 195€ quand même...Plus;Positive;['bien', 'sûr', 'délicat', 'service', 'beauté', 'assiette', 'très', 'bon', 'pas', 'surprise', 'rapport', 'prix', 'découvert', 'grandes', 'tables', 'plus', 'menu', 'déjà', 'plus'];['bien', 'sûr', 'délicat', 'servic', 'beaut', 'assiet', 'tres', 'bon', 'pas', 'surpris', 'rapport', 'prix', 'découvert', 'grand', 'tabl', 'plus', 'menu', 'déjà', 'plus'];['bien', 'sûr', 'délicat', 'service', 'beauté', 'assiette', 'très', 'bon', 'pas', 'surprise', 'rapport', 'prix', 'découvrir', 'grand', 'table', 'plus', 'menu', 'déjà', 'plus']
Tombée dessus en appartant les rue parisienne... Nous avons eu une très bonne surprise... Des serveurs à l'écoute et aux petits soins le prix du menu raisonnable avec des produits simples mais de bonnes qualités. A recommander....;Positive;['tombée', 'appartant', 'rue', 'parisienne', 'très', 'bonne', 'surprise', 'serveurs', 'écoute', 'petits', 'soins', 'prix', 'menu', 'raisonnable', 'produits', 'simples', 'bonnes', 'qualités', 'recommander'];['tomb', 'appart', 'ru', 'parisien', 'tres', 'bon', 'surpris', 'serveur', 'écout', 'petit', 'soin', 'prix', 'menu', 'raison', 'produit', 'simpl', 'bon', 'qualit', 'recommand'];['tomber', 'apparter', 'rue', 'parisien', 'très', 'bon', 'surprise', 'serveur', 'écoute', 'petit', 'soin', 'prix', 'menu', 'raisonnable', 'produit', 'simple', 'bon', 'qualité', 'recommander']
Quel bonheur que ce menu surprise qui nous a permis de découvrir le talent culinaire allié à ces vins parfois inattendus et de grande facture. Un seul bémol : les desserts qui étaient différents pour l'un et l'autre! Le personnel est efficace aimable et à...Plus;Positive;['bonheur', 'menu', 'surprise', 'permis', 'découvrir', 'talent', 'culinaire', 'allié', 'vins', 'inattendus', 'grande', 'facture', 'bémol', 'desserts', 'personnel', 'efficace', 'aimable', 'plus'];['bonheur', 'menu', 'surpris', 'perm', 'découvr', 'talent', 'culinair', 'alli', 'vin', 'inattendus', 'grand', 'factur', 'bémol', 'dessert', 'personnel', 'efficac', 'aimabl', 'plus'];['bonheur', 'menu', 'surprise', 'permettre', 'découvrir', 'talent', 'culinaire', 'allier', 'vin', 'inattendu', 'grand', 'facture', 'bémol', 'dessert', 'personnel', 'efficace', 'aimable', 'plus']
Un restaurant de plus qui se met au sans gluten. C'est super me suis je dit enfin une avancée. Et puis sur place la déception : en effet un personnel qui semble étonné que je sois vraiment allergique une seule et même cuisine qui rends...Plus;Negative;['restaurant', 'plus', 'met', 'gluten', 'super', 'avancée', 'place', 'déception', 'personnel', 'étonné', 'sois', 'vraiment', 'allergique', 'cuisine', 'rends', 'plus'];['restaur', 'plus', 'met', 'gluten', 'sup', 'avanc', 'plac', 'décept', 'personnel', 'éton', 'sois', 'vrai', 'allerg', 'cuisin', 'rend', 'plus'];['restaurant', 'plus', 'mettre', 'gluten', 'super', 'avancée', 'place', 'déception', 'personnel', 'étonner', 'être', 'vraiment', 'allergique', 'cuisine', 'rendre', 'plus']
J'ai du me méprendre en entrant dans ce restaurant...Je m'attendais à trouver les 2 étoiles annoncées. Je me retrouve face à bistrot inconfortable prétentieux et bruyant pour ne pas dire quelconque. Commençons par la salle: Une déco pas mauvaise en soi mais avec un goût...Plus;Negative;['méprendre', 'entrant', 'restaurant', 'attendais', 'trouver', 'étoiles', 'annoncées', 'retrouve', 'face', 'bistrot', 'inconfortable', 'prétentieux', 'bruyant', 'ne', 'pas', 'commençons', 'salle', 'déco', 'pas', 'mauvaise', 'goût', 'plus'];['méprendr', 'entrant', 'restaur', 'attend', 'trouv', 'étoil', 'annonc', 'retrouv', 'fac', 'bistrot', 'inconfort', 'prétenti', 'brui', 'ne', 'pas', 'commençon', 'sall', 'déco', 'pas', 'mauvais', 'goût', 'plus'];['méprendre', 'entrer', 'restaurant', 'attendre', 'trouver', 'étoile', 'annoncer', 'retrouve', 'face', 'bistrot', 'inconfortable', 'prétentieux', 'bruyant', 'ne', 'pas', 'commencer', 'salle', 'déco', 'pas', 'mauvais', 'goût', 'plus']
